eventLength;eventVersion;eventType;sequence;manufacturer;sw;hw;deviceMajorId;deviceMinorId;battery;wakeTime;imei;cellId;ecl;rssi;rsrp;rsrq;plmn;aux;ns;latitude;ew;longitude;gpsTimestamp;altitude;positionHorizontalError;satellites;hdop;rawEvent;incidenceId;eventDate;isDGTNotificated;manufacturerId;deviceId
125;1;1;31;1;10;2;0000;0C46;4.7;47;869154040260932;f98683d;0;-64;-76;26;21401;00000;N;41.643657;W;0.763255;2022-02-10T15:06:41Z;195;5;11;0.93;MTI1MDAxMTAzMTAwMDExMDAyMDAwMDBDNDY0NzA0Nzg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE1MDY0MTAxOTUwNTExMDAuOTM=;37901;2022-02-10T15:07:57Z;0;;3142
125;1;1;30;1;10;2;0000;0C46;4.7;45;869154040260932;f98683d;0;-64;-76;26;21401;00000;N;41.643657;W;0.763255;2022-02-10T15:05:11Z;195;5;11;0.93;MTI1MDAxMTAzMDAwMDExMDAyMDAwMDBDNDY0NzA0NTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE1MDUxMDAxOTUwNTExMDAuOTM=;37901;2022-02-10T15:06:27Z;0;;3142
125;1;1;29;1;10;2;0000;0C46;4.7;44;869154040260932;f98683d;0;-63;-76;24;21401;00000;N;41.643657;W;0.763255;2022-02-10T15:03:41Z;195;5;11;0.93;MTI1MDAxMTAyOTAwMDExMDAyMDAwMDBDNDY0NzA0NDg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI0IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE1MDM0MDAxOTUwNTExMDAuOTM=;37901;2022-02-10T15:04:56Z;0;;3142
125;1;1;28;1;10;2;0000;0C46;4.7;42;869154040260932;f98683d;0;-64;-76;25;21401;00000;N;41.643657;W;0.763255;2022-02-10T15:02:09Z;195;5;11;0.93;MTI1MDAxMTAyODAwMDExMDAyMDAwMDBDNDY0NzA0Mjg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE1MDIwOTAxOTUwNTExMDAuOTM=;37901;2022-02-10T15:03:25Z;0;;3142
125;1;1;27;1;10;2;0000;0C46;4.7;41;869154040260932;f98683d;0;-64;-76;26;21401;00000;N;41.643657;W;0.763255;2022-02-10T15:00:39Z;195;5;11;0.93;MTI1MDAxMTAyNzAwMDExMDAyMDAwMDBDNDY0NzA0MTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE1MDAzODAxOTUwNTExMDAuOTM=;37901;2022-02-10T15:01:55Z;0;;3142
125;1;1;26;1;10;2;0000;0C46;4.7;39;869154040260932;f98683d;0;-64;-76;25;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:59:08Z;195;5;11;0.93;MTI1MDAxMTAyNjAwMDExMDAyMDAwMDBDNDY0NzAzOTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NTkwNzAxOTUwNTExMDAuOTM=;37901;2022-02-10T15:00:24Z;0;;3142
125;1;1;25;1;10;2;0000;0C46;4.7;38;869154040260932;f98683d;0;-63;-76;24;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:57:38Z;195;5;11;0.93;MTI1MDAxMTAyNTAwMDExMDAyMDAwMDBDNDY0NzAzODg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI0IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NTczNzAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:58:53Z;0;;3142
125;1;1;24;1;10;2;0000;0C46;4.7;36;869154040260932;f98683d;0;-63;-76;25;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:56:07Z;195;5;11;0.93;MTI1MDAxMTAyNDAwMDExMDAyMDAwMDBDNDY0NzAzNjg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NTYwNjAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:57:23Z;0;;3142
125;1;1;23;1;10;2;0000;0C46;4.8;35;869154040260932;f98683d;0;-63;-76;26;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:54:36Z;195;5;11;0.93;MTI1MDAxMTAyMzAwMDExMDAyMDAwMDBDNDY0ODAzNTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NTQzNTAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:55:52Z;0;;3142
125;1;1;22;1;10;2;0000;0C46;4.8;33;869154040260932;f98683d;0;-63;-76;26;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:53:05Z;195;5;11;0.93;MTI1MDAxMTAyMjAwMDExMDAyMDAwMDBDNDY0ODAzMzg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NTMwNDAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:54:21Z;0;;3142
125;1;1;21;1;10;2;0000;0C46;4.8;32;869154040260932;f98683d;0;-63;-76;24;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:51:35Z;195;5;11;0.93;MTI1MDAxMTAyMTAwMDExMDAyMDAwMDBDNDY0ODAzMjg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI0IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NTEzNDAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:52:50Z;0;;3142
125;1;1;20;1;10;2;0000;0C46;4.8;30;869154040260932;f98683d;0;-64;-76;26;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:50:03Z;195;5;11;0.93;MTI1MDAxMTAyMDAwMDExMDAyMDAwMDBDNDY0ODAzMDg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NTAwMjAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:51:20Z;0;;3142
125;1;1;19;1;10;2;0000;0C46;4.7;29;869154040260932;f98683d;0;-64;-76;27;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:48:33Z;195;5;11;0.93;MTI1MDAxMTAxOTAwMDExMDAyMDAwMDBDNDY0NzAyOTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI3IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NDgzMjAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:49:49Z;0;;3142
125;1;1;18;1;10;2;0000;0C46;4.8;27;869154040260932;f98683d;0;-64;-76;27;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:47:01Z;195;5;11;0.93;MTI1MDAxMTAxODAwMDExMDAyMDAwMDBDNDY0ODAyNzg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI3IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NDcwMTAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:48:18Z;0;;3142
125;1;1;17;1;10;2;0000;0C46;4.8;26;869154040260932;f98683d;0;-64;-76;26;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:45:31Z;195;5;11;0.93;MTI1MDAxMTAxNzAwMDExMDAyMDAwMDBDNDY0ODAyNjg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NDUzMTAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:46:47Z;0;;3142
125;1;1;16;1;10;2;0000;0C46;4.8;24;869154040260932;f98683d;0;-64;-76;28;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:44:01Z;195;5;11;0.93;MTI1MDAxMTAxNjAwMDExMDAyMDAwMDBDNDY0ODAyNDg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NCAtNzYgIDI4IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NDQwMDAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:45:17Z;0;;3142
125;1;1;15;1;10;2;0000;0C46;4.8;23;869154040260932;f98683d;0;-63;-76;28;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:42:30Z;195;5;11;0.93;MTI1MDAxMTAxNTAwMDExMDAyMDAwMDBDNDY0ODAyMzg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI4IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NDIyOTAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:43:46Z;0;;3142
125;1;1;14;1;10;2;0000;0C46;4.2;21;869154040260932;f98683d;0;-63;-76;28;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:40:58Z;195;5;11;0.93;MTI1MDAxMTAxNDAwMDExMDAyMDAwMDBDNDY0MjAyMTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI4IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0NDA1ODAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:42:15Z;0;;3142
125;1;1;13;1;10;2;0000;0C46;4.9;20;869154040260932;f98683d;0;-63;-76;27;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:39:28Z;195;5;11;0.93;MTI1MDAxMTAxMzAwMDExMDAyMDAwMDBDNDY0OTAyMDg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI3IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0MzkyODAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:40:44Z;0;;3142
125;1;1;12;1;10;2;0000;0C46;4.9;18;869154040260932;f98683d;0;-63;-76;28;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:37:58Z;195;5;11;0.93;MTI1MDAxMTAxMjAwMDExMDAyMDAwMDBDNDY0OTAxODg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI4IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0Mzc1NzAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:39:14Z;0;;3142
125;1;1;11;1;10;2;0000;0C46;4.9;17;869154040260932;f98683d;0;-63;-76;28;21401;00000;N;41.643657;W;0.763255;2022-02-10T14:36:26Z;195;5;11;0.93;MTI1MDAxMTAxMTAwMDExMDAyMDAwMDBDNDY0OTAxNzg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI4IDIxNDAxMDAwMDBONDEuNjQzNjU3VzAwMC43NjMyNTUyMDIyMDIxMDE0MzYyNjAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:37:43Z;0;;3142
125;1;1;10;1;10;2;0000;0C46;4.9;15;869154040260932;f98683d;0;-63;-76;25;21401;00000;N;41.64365;W;0.763264;2022-02-10T14:34:56Z;195;5;11;0.93;MTI1MDAxMTAxMDAwMDExMDAyMDAwMDBDNDY0OTAxNTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNjUwVzAwMC43NjMyNjQyMDIyMDIxMDE0MzQ1NjAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:36:12Z;0;;3142
125;1;1;9;1;10;2;0000;0C46;4.9;14;869154040260932;f98683d;0;-63;-76;24;21401;00000;N;41.64365;W;0.763264;2022-02-10T14:33:25Z;195;5;11;0.93;MTI1MDAxMTAwOTAwMDExMDAyMDAwMDBDNDY0OTAxNDg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI0IDIxNDAxMDAwMDBONDEuNjQzNjUwVzAwMC43NjMyNjQyMDIyMDIxMDE0MzMyNTAxOTUwNTExMDAuOTM=;37901;2022-02-10T14:34:41Z;0;;3142
125;1;1;8;1;10;2;0000;0C46;4.9;12;869154040260932;f98683d;0;-63;-76;24;21401;00000;N;41.64369;W;0.763205;2022-02-10T14:31:54Z;196;6;11;0.94;MTI1MDAxMTAwODAwMDExMDAyMDAwMDBDNDY0OTAxMjg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI0IDIxNDAxMDAwMDBONDEuNjQzNjkwVzAwMC43NjMyMDUyMDIyMDIxMDE0MzE1NDAxOTYwNjExMDAuOTQ=;37901;2022-02-10T14:33:11Z;0;;3142
125;1;1;7;1;10;2;0000;0C46;4.9;11;869154040260932;f98683d;0;-63;-76;25;21401;00000;N;41.64369;W;0.763205;2022-02-10T14:30:24Z;196;6;11;0.94;MTI1MDAxMTAwNzAwMDExMDAyMDAwMDBDNDY0OTAxMTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02MyAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNjkwVzAwMC43NjMyMDUyMDIyMDIxMDE0MzAyNDAxOTYwNjExMDAuOTQ=;37901;2022-02-10T14:31:40Z;0;;3142
125;1;1;6;1;10;2;0000;0C46;4.9;9;869154040260932;f98683d;0;-66;-79;24;21401;00000;N;41.64369;W;0.763205;2022-02-10T14:28:53Z;196;6;11;0.94;MTI1MDAxMTAwNjAwMDExMDAyMDAwMDBDNDY0OTAwOTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC02NiAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNjkwVzAwMC43NjMyMDUyMDIyMDIxMDE0Mjg1MzAxOTYwNjExMDAuOTQ=;37901;2022-02-10T14:30:09Z;0;;3142
125;1;1;5;1;10;2;0000;0C46;4.9;8;869154040260932;f98683d;0;-70;-82;27;21401;00000;N;41.64366;W;0.763265;2022-02-10T14:27:22Z;195;6;11;0.94;MTI1MDAxMTAwNTAwMDExMDAyMDAwMDBDNDY0OTAwODg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC03MCAtODIgIDI3IDIxNDAxMDAwMDBONDEuNjQzNjYwVzAwMC43NjMyNjUyMDIyMDIxMDE0MjcyMjAxOTUwNjExMDAuOTQ=;37901;2022-02-10T14:28:39Z;0;;3142
125;1;1;4;1;10;2;0000;0C46;4.9;6;869154040260932;f98683d;0;-73;-85;27;21401;00000;N;41.643631;W;0.76326;2022-02-10T14:25:51Z;195;6;11;0.95;MTI1MDAxMTAwNDAwMDExMDAyMDAwMDBDNDY0OTAwNjg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC03MyAtODUgIDI3IDIxNDAxMDAwMDBONDEuNjQzNjMxVzAwMC43NjMyNjAyMDIyMDIxMDE0MjU1MTAxOTUwNjExMDAuOTU=;37901;2022-02-10T14:27:08Z;0;;3142
125;1;1;3;1;10;2;0000;0C46;5;5;869154040260932;f98683d;0;-77;-89;28;21401;00000;N;41.643622;W;0.763297;2022-02-10T14:24:21Z;195;6;11;0.95;MTI1MDAxMTAwMzAwMDExMDAyMDAwMDBDNDY1MDAwNTg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC03NyAtODkgIDI4IDIxNDAxMDAwMDBONDEuNjQzNjIyVzAwMC43NjMyOTcyMDIyMDIxMDE0MjQyMTAxOTUwNjExMDAuOTU=;37901;2022-02-10T14:25:37Z;0;;3142
125;1;1;2;1;10;2;0000;0C46;5;3;869154040260932;f98683d;0;-80;-92;27;21401;00000;N;41.643638;W;0.763228;2022-02-10T14:22:50Z;196;6;11;0.96;MTI1MDAxMTAwMjAwMDExMDAyMDAwMDBDNDY1MDAwMzg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC04MCAtOTIgIDI3IDIxNDAxMDAwMDBONDEuNjQzNjM4VzAwMC43NjMyMjgyMDIyMDIxMDE0MjI0OTAxOTYwNjExMDAuOTY=;37901;2022-02-10T14:24:07Z;0;;3142
125;1;1;1;1;10;2;0000;0C46;5;2;869154040260932;f98683d;0;-80;-92;27;21401;00000;N;41.643585;W;0.763366;2022-02-10T14:21:40Z;216;7;11;0.96;MTI1MDAxMTAwMTAwMDExMDAyMDAwMDBDNDY1MDAwMjg2OTE1NDA0MDI2MDkzMmY5ODY4M2QwIC04MCAtOTIgIDI3IDIxNDAxMDAwMDBONDEuNjQzNTg1VzAwMC43NjMzNjYyMDIyMDIxMDE0MjEzOTAyMTYwNzExMDAuOTY=;37901;2022-02-10T14:22:36Z;0;;3142
